Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Product ID,Category,Sub-Category,Product,Sales,Quantity,Profit,Order Year,Order Month,Order Day,Ship Year,Ship Month,Ship Day,Discounts
402,CA-2017-108987,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,0.7198,2017,9,8,2017,9,10,0.2
426,CA-2018-149160,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,11.076,2018,11,23,2018,11,26,None
427,CA-2018-149160,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,287.92,8,138.2016,2018,11,23,2018,11,26,None
429,CA-2018-152275,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,6,0.5004,2018,10,1,2018,10,8,0.2
437,CA-2017-147375,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3,43.1991,2017,6,12,2017,6,14,0.3
438,CA-2017-147375,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,313.488,7,113.6394,2017,6,12,2017,6,14,0.2
439,CA-2018-130043,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Houston,Texas,77070,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,31.872,8,11.5536,2018,9,15,2018,9,19,0.2
441,CA-2017-115756,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,1,3.666,2017,9,5,2017,9,7,None
442,CA-2017-115756,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,23.3928,2017,9,5,2017,9,7,None
443,CA-2017-115756,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,20.5755,2017,9,5,2017,9,7,None
444,CA-2017-115756,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,42.0256,2017,9,5,2017,9,7,None
445,CA-2017-115756,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,29.1528,2017,9,5,2017,9,7,None
446,CA-2017-115756,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,7,10.584,2017,9,5,2017,9,7,None
447,CA-2018-154214,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,1.3677,2018,3,20,2018,3,25,None
456,CA-2017-100153,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Norman,Oklahoma,73071,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,24.9132,2017,12,13,2017,12,17,None
458,US-2017-157945,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,-96.1146,2017,9,26,2017,10,1,0.3
459,US-2017-157945,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,8.928,2,3.348,2017,9,26,2017,10,1,0.2
468,US-2016-101399,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7,-312.0614,2016,1,17,2016,1,24,0.6
469,CA-2018-154907,Standard Class,DS-13180,David Smith,Corporate,United States,Amarillo,Texas,79109,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,205.3328,2,-36.2352,2018,3,31,2018,4,4,0.32
470,US-2017-100419,Second Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,60610,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,4.788,3,-7.9002,2017,12,16,2017,12,20,0.8
488,CA-2015-154627,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,2735.952,6,341.994,2015,10,29,2015,10,31,0.2
489,CA-2015-133753,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,7.992,1,0.5994,2015,6,9,2015,6,13,0.2
490,CA-2015-133753,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,63.984,2,10.3974,2015,6,9,2015,6,13,0.2
491,CA-2015-133753,Second Class,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,6.1572,2015,6,9,2015,6,13,0.2
511,CA-2018-135307,First Class,LS-17245,Lynn Smith,Consumer,United States,Gladstone,Missouri,64118,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3,40.416,2018,11,26,2018,11,27,None
512,CA-2018-135307,First Class,LS-17245,Lynn Smith,Consumer,United States,Gladstone,Missouri,64118,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,38.04,2,12.1728,2018,11,26,2018,11,27,None
520,CA-2016-157812,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.392,1,5.2877,2016,3,22,2016,3,26,0.2
521,CA-2016-157812,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,129.568,2,-25.9136,2016,3,22,2016,3,26,0.2
522,CA-2016-157812,Standard Class,DB-13210,Dean Braden,Consumer,United States,Houston,Texas,77041,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.112,9,-21.168,2016,3,22,2016,3,26,0.8
523,CA-2018-145142,First Class,MC-17605,Matt Connell,Corporate,United States,Detroit,Michigan,48234,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,210.98,2,21.098,2018,1,23,2018,1,25,None
537,US-2018-122637,Second Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60653,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,7,-68.1856,2018,9,3,2018,9,8,0.8
541,CA-2015-140795,First Class,BD-11500,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,54302,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,206.316,2015,2,1,2015,2,3,None
544,CA-2015-103849,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2,7.264,2015,5,11,2015,5,16,0.2
545,CA-2015-103849,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,100.792,1,6.2995,2015,5,11,2015,5,16,0.2
546,CA-2015-103849,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,-84.2928,2015,5,11,2015,5,16,0.6
549,CA-2016-113173,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,250.272,9,15.642,2016,11,15,2016,11,17,0.2
550,CA-2016-113173,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,-17.046,2016,11,15,2016,11,17,0.8
551,CA-2016-113173,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,8.72,5,-1.744,2016,11,15,2016,11,17,0.2
554,CA-2018-101945,Standard Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77070,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.824,3,2.5707,2018,11,24,2018,11,28,0.2
579,CA-2018-118640,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712,2,8.714,2018,7,20,2018,7,26,0.2
580,CA-2018-118640,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",8.792,1,-5.7148,2018,7,20,2018,7,26,0.6
593,CA-2015-135405,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.344,2,1.168,2015,1,9,2015,1,13,0.2
594,CA-2015-135405,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Laredo,Texas,78041,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31.2,3,9.75,2015,1,9,2015,1,13,0.2
611,CA-2017-161816,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,369.576,3,41.5773,2017,4,28,2017,5,1,0.2
612,CA-2017-161816,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217,OFF-LA-10004345,Office Supplies,Labels,Avery 493,15.712,4,5.6956,2017,4,28,2017,5,1,0.2
622,US-2015-111171,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Chicago,Illinois,60610,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,5,-14.773,2015,12,26,2015,12,31,0.8
623,CA-2016-138009,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",301.96,2,87.5684,2016,11,29,2016,12,3,None
624,CA-2016-138009,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,555.21,5,178.901,2016,11,29,2016,12,3,0.1
625,CA-2016-138009,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523.48,4,130.87,2016,11,29,2016,12,3,None
626,CA-2016-138009,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Dearborn,Michigan,48126,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",161.82,9,46.9278,2016,11,29,2016,12,3,None
641,CA-2017-147067,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Minneapolis,Minnesota,55407,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,6.0288,2017,12,18,2017,12,22,None
644,CA-2018-106103,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Rochester Hills,Michigan,48307,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,54.3332,2018,6,10,2018,6,15,None
646,CA-2018-126221,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Columbus,Indiana,47201,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",209.3,2,56.511,2018,12,30,2019,1,5,None
658,US-2017-156097,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,60505,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,701.372,2,-50.098,2017,9,19,2017,9,19,0.3
659,US-2017-156097,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,60505,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,2.308,2,-3.462,2017,9,19,2017,9,19,0.8
660,CA-2016-146563,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",999.432,7,124.929,2016,8,24,2016,8,28,0.2
661,CA-2016-146563,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,724.08,14,-135.765,2016,8,24,2016,8,28,0.2
662,CA-2016-146563,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,918.785,5,-118.1295,2016,8,24,2016,8,28,0.3
663,CA-2016-146563,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724,3,-4.2222,2016,8,24,2016,8,28,0.8
666,CA-2018-132682,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,23.76,3,2.079,2018,6,8,2018,6,10,0.2
667,CA-2018-132682,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,85.056,3,28.7064,2018,6,8,2018,6,10,0.2
668,CA-2018-132682,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,381.576,3,28.6182,2018,6,8,2018,6,10,0.2
670,US-2018-106663,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,-14.3856,2018,6,9,2018,6,13,0.6
671,US-2018-106663,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108.925,1,-71.8905,2018,6,9,2018,6,13,0.5
672,US-2018-106663,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",36.352,8,11.36,2018,6,9,2018,6,13,0.2
673,CA-2018-111178,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Quincy,Illinois,62301,OFF-AR-10001954,Office Supplies,Art,Newell 331,19.56,5,1.7115,2018,6,15,2018,6,22,0.2
674,CA-2018-130351,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,16.5888,2018,12,5,2018,12,8,None
675,CA-2018-130351,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",38.9,5,17.505,2018,12,5,2018,12,8,None
676,CA-2018-130351,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,40.7499,2018,12,5,2018,12,8,None
677,US-2018-119438,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.688,3,-7.392,2018,3,18,2018,3,23,0.8
678,US-2018-119438,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816,3,4.5201,2018,3,18,2018,3,23,0.2
679,US-2018-119438,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3,-41.262,2018,3,18,2018,3,23,0.6
680,US-2018-119438,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,-320.2395,2018,3,18,2018,3,23,0.8
722,CA-2017-142335,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,48205,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,3,231.4116,2017,12,15,2017,12,19,None
723,CA-2017-142335,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,48205,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,80.0199,2017,12,15,2017,12,19,None
726,CA-2018-144113,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,78745,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",17.568,2,6.3684,2018,9,16,2018,9,20,0.2
727,CA-2018-144113,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,78745,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.992,1,5.5992,2018,9,16,2018,9,20,0.2
740,CA-2015-112326,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,3,4.2717,2015,1,4,2015,1,8,0.2
741,CA-2015-112326,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,3,-64.7748,2015,1,4,2015,1,8,0.2
742,CA-2015-112326,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,3.54,2,-5.487,2015,1,4,2015,1,8,0.8
743,US-2017-146710,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,5,-10.948,2017,8,27,2017,9,1,0.2
744,US-2017-146710,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3.528,1,1.1466,2017,8,27,2017,9,1,0.2
745,US-2017-146710,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,4.624,1,1.6762,2017,8,27,2017,9,1,0.2
746,US-2017-146710,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",55.168,4,6.2064,2017,8,27,2017,9,1,0.2
749,CA-2017-150889,Second Class,PB-19105,Peter Bühler,Consumer,United States,Evanston,Illinois,60201,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,11.992,1,0.8994,2017,3,20,2017,3,22,0.2
750,CA-2018-126074,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,26.703,2018,10,2,2018,10,6,None
751,CA-2018-126074,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,157.74,11,56.7864,2018,10,2,2018,10,6,None
752,CA-2018-126074,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",56.98,7,22.792,2018,10,2,2018,10,6,None
753,CA-2018-126074,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,1,1.4112,2018,10,2,2018,10,6,None
757,CA-2015-106803,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,6.8768,2015,12,29,2016,1,2,None
